,2007-11-11 00:00:00+00:00,2007-11-18 00:00:00+00:00,2007-11-25 00:00:00+00:00,2007-12-02 00:00:00+00:00,2007-12-09 00:00:00+00:00,2007-12-16 00:00:00+00:00,2007-12-23 00:00:00+00:00,2007-12-30 00:00:00+00:00,2008-01-06 00:00:00+00:00,2008-01-13 00:00:00+00:00,2008-01-20 00:00:00+00:00,2008-01-27 00:00:00+00:00,2008-02-03 00:00:00+00:00,2008-02-10 00:00:00+00:00,2008-02-17 00:00:00+00:00,2008-02-24 00:00:00+00:00,2008-03-02 00:00:00+00:00,2008-03-09 00:00:00+00:00,2008-03-16 00:00:00+00:00,2008-03-23 00:00:00+00:00,2008-03-30 00:00:00+00:00,2008-04-06 00:00:00+00:00,2008-04-13 00:00:00+00:00,2008-04-20 00:00:00+00:00,2008-04-27 00:00:00+00:00,2008-05-04 00:00:00+00:00,2008-05-11 00:00:00+00:00,2008-05-18 00:00:00+00:00,2008-05-25 00:00:00+00:00,2008-06-01 00:00:00+00:00,2008-06-08 00:00:00+00:00,2008-06-15 00:00:00+00:00,2008-06-22 00:00:00+00:00,2008-06-29 00:00:00+00:00,2008-07-06 00:00:00+00:00,2008-07-13 00:00:00+00:00,2008-07-20 00:00:00+00:00,2008-07-27 00:00:00+00:00,2008-08-03 00:00:00+00:00,2008-08-10 00:00:00+00:00,2008-08-17 00:00:00+00:00,2008-08-24 00:00:00+00:00,2008-08-31 00:00:00+00:00
Equity(396 [BMRN]),26.18,26.72,26.22,27.5,27.99,36.44,36.31,35.6,37.73,39.35,37.81,35.23,37.86,36.6,40.02,36.71,38.04,35.58,33.44,33.87,34.95,36.64,34.32,33.93,34.76,36.77,39.0,38.83,38.0,38.17,38.21,34.02,32.97,30.04,28.26,27.25,30.17,31.46,32.08,28.55,26.38,28.22,28.01
Equity(399 [BMY]),27.158,26.678,26.957,28.445,28.061,26.957,26.861,26.083,25.012,25.721,23.779,22.312,23.274,22.409,22.632,21.884,21.962,21.253,20.049,20.845,20.865,21.86,21.377,21.771,21.82,23.002,21.387,21.613,21.367,22.451,20.569,19.821,19.279,19.998,20.78,21.12,22.23,22.14,21.11,22.31,21.98,22.34,21.98
Equity(2981 [VAL]),24.44,25.508,22.314,22.079,23.215,22.775,22.011,22.461,21.091,19.573,17.868,18.085,20.352,20.391,21.85,22.008,21.377,19.77,19.751,19.258,19.109,21.67,20.499,21.392,21.869,22.097,21.71,22.395,21.412,22.395,21.075,20.965,19.625,18.9,18.5,18.99,21.05,21.25,21.74,23.63,24.44,23.97,23.46
Equity(2982 [VAR]),49.37,49.31,49.22,49.96,49.65,51.29,52.8,52.82,52.06,54.26,51.33,51.82,53.59,51.43,52.61,52.97,52.45,48.45,45.53,46.87,47.18,49.78,46.96,45.43,47.7,46.9,45.89,45.95,45.64,47.54,47.78,51.33,51.28,51.43,50.87,49.98,51.98,58.78,59.15,63.9,64.97,64.15,62.35
Equity(2989 [VFC]),78.032,75.199,73.518,73.069,71.103,69.153,72.935,69.153,62.821,70.266,66.967,72.767,78.558,78.528,78.006,77.199,74.885,73.963,75.68,78.309,75.184,77.654,75.471,78.27,75.839,76.801,72.931,76.613,73.209,75.114,72.78,72.78,69.74,72.11,74.49,70.64,73.52,72.35,70.99,77.57,77.97,77.82,76.37
Equity(412 [BP]),72.377,69.796,68.697,70.075,72.647,71.462,70.691,71.241,70.971,67.58,62.637,60.952,61.896,61.944,63.274,63.923,63.26,62.275,62.635,58.403,58.432,61.417,63.045,66.507,67.463,70.427,70.31,73.75,74.036,71.511,67.941,67.458,66.422,66.846,65.426,63.641,61.54,60.722,60.357,59.193,57.52,57.14,56.8
Equity(3001 [VLO]),67.864,67.012,65.329,64.476,65.883,66.012,70.043,69.875,63.526,59.049,53.513,54.067,59.594,58.326,57.929,59.478,57.334,52.114,48.736,49.136,48.58,50.228,47.34,52.153,51.459,49.007,44.224,48.064,48.389,50.609,46.119,44.636,42.316,39.778,36.921,32.481,32.959,31.735,32.8,34.72,34.23,33.66,33.1
Equity(420 [BRCD]),8.5,7.91,7.72,7.29,7.49,7.05,7.41,7.4,6.68,6.43,6.43,6.35,7.01,6.75,7.65,7.71,7.69,7.36,7.17,7.24,7.28,7.79,6.94,7.26,7.3,7.44,7.32,7.89,7.61,8.06,8.52,9.09,8.62,8.26,8.65,8.2,8.27,6.67,6.75,7.02,7.39,7.25,7.19
Equity(421 [BRCM]),30.97,28.47,27.83,26.74,28.58,27.5,26.47,26.21,24.8,22.97,23.5,23.04,23.43,21.45,20.0,19.27,18.91,17.49,17.03,16.93,19.05,21.41,21.0,23.07,27.99,26.49,26.14,28.759,26.29,28.69,27.37,25.79,26.89,27.44,26.22,27.71,28.79,23.37,23.99,26.01,27.46,27.42,26.17
Equity(3003 [VMC]),78.655,80.673,80.09,87.039,86.206,79.815,79.854,75.895,69.602,67.269,64.75,69.043,75.934,68.769,65.319,67.387,69.203,64.632,64.455,65.008,65.333,69.736,69.865,71.355,66.498,67.87,65.452,76.479,73.863,76.426,70.485,68.916,63.501,60.123,56.12,50.01,62.518,61.236,63.7,67.882,74.211,74.3,71.1
Equity(3006 [VMW]),87.74,85.25,78.84,91.37,88.88,95.7,89.64,83.6,80.49,77.53,81.27,80.55,57.85,60.27,59.81,56.55,58.67,51.45,49.78,45.12,44.53,50.49,52.5,58.47,64.84,68.76,64.05,69.6,64.959,68.67,67.89,66.5,63.86,51.05,53.07,39.38,38.51,34.07,35.31,36.91,39.83,38.93,37.95
Equity(3009 [VNO]),96.013,94.196,88.241,87.434,88.804,83.723,84.607,83.84,80.43,81.032,78.992,85.948,92.259,84.496,85.251,85.84,82.012,79.5,78.989,84.525,85.997,88.107,85.781,90.276,93.005,94.251,91.64,96.278,93.454,96.843,92.621,93.325,91.432,86.369,86.983,86.864,90.402,91.165,93.553,100.92,102.22,100.2,96.47
Equity(427 [BRK_A]),132210.0,136475.0,134100.0,140100.0,148220.0,143000.0,134000.0,141100.0,135500.0,132100.0,131200.0,139100.0,135700.0,138400.0,143500.0,139400.0,140000.0,133805.0,129360.0,130230.0,133900.0,130800.0,130300.0,128600.0,126875.0,133600.0,125200.0,122400.0,123970.0,134650.0,129400.0,127000.0,124000.0,120600.0,116700.0,117500.0,117290.0,113000.0,116500.0,115750.0,120100.0,116100.0,115350.0
Equity(428 [BRK_B]),4433.0,4543.9,4475.0,4690.0,4950.0,4754.0,4475.0,4685.0,4550.0,4377.0,4405.0,4630.0,4523.0,4592.0,4795.0,4648.0,4674.5,4462.0,4318.0,4348.0,4452.0,4369.0,4354.0,4288.0,4230.0,4448.0,4179.0,4076.9,4130.0,4498.0,4286.0,4247.0,4154.0,4016.5,3895.0,3909.0,3914.0,3770.0,3887.0,3848.0,3999.99,3870.0,3866.5
Equity(3012 [VOD]),35.715,37.685,37.182,36.087,36.485,35.671,36.349,36.436,35.264,35.119,33.675,33.375,34.702,32.745,32.619,31.34,31.223,30.139,29.238,29.064,30.168,30.585,28.812,30.178,30.662,31.243,30.604,31.796,31.533,31.088,31.63,29.92,28.42,27.86,30.03,29.44,30.27,26.43,26.93,27.14,26.06,25.93,25.53
Equity(3025 [VRSN]),32.85,36.06,36.75,40.9,39.72,36.31,37.85,37.88,35.82,34.67,33.54,32.409,35.85,33.36,36.21,36.71,34.8,33.76,32.91,34.97,33.09,33.97,33.21,34.74,35.24,36.83,37.9,40.26,38.91,40.04,39.91,39.82,39.88,38.24,36.74,35.4,34.16,33.13,32.02,30.95,32.45,32.159,31.45
Equity(438 [BSX]),12.66,12.1,12.51,12.63,12.73,11.95,11.83,11.72,11.31,11.74,12.13,11.84,12.37,12.33,12.81,12.31,12.59,12.35,12.63,12.43,12.61,14.11,12.88,12.65,12.77,13.42,13.42,13.4,13.12,13.29,13.49,13.29,12.68,12.23,12.35,12.09,13.89,12.09,11.96,13.27,13.22,12.76,12.47
Equity(3028 [VRTX]),25.42,25.71,24.0,25.39,25.49,24.85,24.92,23.47,21.5,22.6,22.83,19.17,20.57,18.1,18.39,18.09,17.5,16.059,15.44,16.46,18.66,26.29,25.65,25.76,25.72,26.29,26.9,27.66,26.38,28.63,32.24,33.56,33.36,32.5,33.97,33.19,31.92,32.58,32.7,28.89,28.46,27.08,26.65
Equity(440 [BTU]),55.698,52.248,52.448,55.468,58.708,59.815,60.204,61.181,57.602,55.269,49.198,55.897,55.458,53.775,55.522,58.127,56.51,52.877,52.258,47.358,51.05,56.959,60.951,66.54,63.885,62.278,68.531,78.75,73.126,73.845,77.662,77.512,80.229,83.965,77.542,76.772,64.034,66.373,64.704,58.58,57.08,64.51,61.74
Equity(3039 [VTR]),40.598,41.777,41.661,42.134,44.653,42.689,42.171,42.953,40.187,41.614,39.063,43.011,43.93,40.47,41.917,41.975,40.871,40.549,42.34,45.604,44.15,47.098,44.951,47.157,49.571,47.978,46.228,47.632,45.743,47.148,46.74,46.23,43.56,41.98,41.62,42.0,43.35,45.08,45.54,47.24,45.7,44.79,43.36
Equity(452 [BXP]),92.307,88.613,85.904,90.667,94.324,85.416,92.169,89.975,84.889,88.023,83.962,88.378,94.716,85.983,85.392,86.801,84.938,86.939,85.983,92.627,91.461,96.832,93.933,97.309,102.541,102.273,97.061,99.533,95.423,97.041,95.363,96.723,95.015,90.07,89.01,90.94,96.58,94.87,96.23,102.37,99.44,101.61,99.05
Equity(455 [BYI]),39.4,41.24,42.25,41.7,43.96,42.98,50.2,50.03,48.79,47.33,46.54,46.08,48.14,46.51,39.55,41.6,37.91,35.33,33.35,35.57,34.22,35.63,32.5,34.95,33.83,34.69,35.66,42.27,39.31,45.01,43.13,41.81,38.08,35.08,30.1,26.5,28.94,30.46,30.79,34.41,33.29,34.54,33.27
Equity(3045 [VZ]),41.158,42.043,41.033,41.581,43.593,42.698,42.65,42.938,40.994,41.308,37.994,36.701,37.663,35.398,36.769,35.185,35.301,34.096,32.871,35.107,34.844,36.463,35.158,35.593,36.59,39.11,37.45,38.299,36.63,38.003,37.766,36.877,34.951,33.864,35.316,34.92,35.45,34.45,34.0,34.59,34.96,35.29,34.46
Equity(457 [C]),31.756,32.62,30.413,31.948,32.917,29.454,29.012,28.101,27.093,27.4,23.457,25.558,28.815,25.263,24.729,24.38,23.012,20.294,19.196,21.837,20.216,23.371,22.672,24.37,25.816,25.941,23.228,22.727,20.761,21.518,19.719,20.132,18.972,16.957,16.534,15.915,19.021,18.529,18.87,19.39,18.55,18.14,17.61
Equity(458 [CA]),25.602,25.522,24.527,24.368,26.248,26.369,25.631,25.302,23.688,22.403,22.143,21.864,26.219,23.987,23.668,23.22,22.801,22.133,22.033,22.322,22.492,23.201,21.753,23.001,22.622,22.822,22.642,24.958,25.058,26.495,24.898,24.12,23.53,23.28,22.28,22.15,23.73,23.41,22.29,23.87,24.63,24.48,24.08
Equity(3046 [WAB]),33.627,35.086,33.627,33.917,35.475,34.666,35.545,34.826,31.488,30.839,30.829,32.697,34.696,33.357,33.987,34.936,34.596,33.387,34.416,35.176,36.686,38.545,36.975,40.954,41.834,43.343,44.333,45.022,45.182,46.562,45.202,44.972,48.561,47.832,44.252,48.971,52.951,56.16,54.45,55.86,57.56,56.98,54.76
Equity(465 [CAG]),22.568,23.163,23.211,24.381,25.258,24.517,23.523,23.358,22.393,23.075,21.74,20.705,21.688,20.646,21.354,21.757,21.727,20.892,20.921,21.885,23.684,24.185,23.831,23.645,22.524,23.307,22.633,23.555,23.178,23.376,23.089,22.623,21.988,19.5,19.262,20.779,20.581,21.433,21.34,21.98,22.58,22.1,21.81
Equity(466 [CAH]),59.624,58.124,56.576,60.12,60.17,58.065,58.134,57.151,55.987,60.951,59.21,56.136,59.409,60.136,60.006,60.474,58.842,55.39,50.067,52.265,52.425,54.719,51.577,52.435,52.485,55.257,54.001,55.516,54.778,56.384,55.826,54.589,51.517,50.63,50.64,51.5,52.79,53.49,53.38,53.79,56.13,56.3,55.16
Equity(3055 [WAT]),74.35,76.57,77.35,78.04,79.22,80.07,77.86,79.43,77.51,78.7,73.23,57.07,60.62,60.16,60.37,60.07,59.61,59.1,57.55,52.59,55.72,56.38,56.63,54.77,58.47,62.34,63.41,64.379,63.2,61.52,61.33,62.29,62.94,65.17,65.31,65.19,62.7,67.31,66.95,69.18,70.19,68.91,67.65
Equity(3056 [WBA]),37.786,39.641,39.403,36.289,36.805,36.289,38.153,38.302,34.008,33.423,33.432,33.998,36.021,34.791,35.271,37.2,36.305,35.33,35.758,36.573,37.22,37.687,35.877,35.758,35.29,35.082,34.793,36.166,34.984,35.911,35.423,36.151,34.964,32.87,31.355,32.621,34.077,33.459,33.828,36.44,37.158,36.47,35.56
Equity(470 [CALM]),21.815,23.488,22.991,23.693,25.357,23.414,24.462,26.28,23.433,21.74,23.058,24.895,30.119,28.599,27.82,31.6,33.187,31.879,34.361,33.274,36.39,32.235,26.386,27.839,31.84,29.826,31.344,33.169,31.532,30.763,33.1,31.473,28.071,31.128,31.749,34.095,37.428,36.866,38.98,42.67,45.83,42.93,43.0
Equity(472 [CAM]),47.71,44.665,47.115,46.615,49.34,47.855,47.5,49.165,50.37,48.73,45.58,43.99,42.12,39.39,41.36,43.34,42.48,39.26,42.73,38.52,41.83,46.0,45.71,50.52,49.75,47.65,51.76,55.84,52.48,53.23,55.25,55.03,54.56,54.91,52.97,51.37,51.91,47.98,48.96,45.66,45.7,47.61,47.1
Equity(3062 [WCG]),33.35,34.2,38.98,38.91,43.21,46.89,41.95,42.17,46.41,46.99,53.86,43.12,47.57,49.8,54.11,51.0,47.74,43.88,37.19,36.85,39.21,40.3,40.6,42.52,41.84,42.5,48.0,51.28,52.5,55.18,51.31,47.57,40.75,35.7,36.39,29.23,31.56,36.16,38.64,43.38,39.81,42.31,41.07
Equity(3067 [WDC]),26.37,26.57,25.39,27.63,31.47,29.75,29.71,29.95,25.63,23.98,23.61,26.09,27.95,28.2,28.89,31.23,30.87,30.28,31.27,29.12,26.69,28.37,27.66,29.3,28.41,29.45,30.39,35.41,35.23,37.53,38.93,37.45,37.52,34.87,33.28,33.06,32.43,30.94,28.59,29.09,29.46,28.88,27.97
Equity(3069 [WDR]),32.136,32.431,31.555,33.642,35.246,35.64,35.935,36.132,33.059,32.119,29.568,31.2,33.741,31.823,31.734,31.882,30.992,29.37,30.458,33.465,31.052,33.117,31.785,33.137,34.201,35.832,33.515,34.271,32.68,35.166,35.375,36.876,35.971,34.858,34.102,31.12,32.53,33.48,33.91,33.99,31.89,31.32,30.48
Equity(482 [CAT]),69.282,68.327,67.53,70.748,73.011,72.214,71.564,71.988,67.432,64.952,62.152,65.239,71.008,67.297,69.217,70.434,71.572,69.108,74.006,73.046,76.282,77.014,74.016,84.772,81.76,82.307,81.273,83.202,81.064,82.148,79.514,81.015,78.609,73.311,69.891,69.394,70.89,70.48,68.14,70.9,70.35,70.27,68.56
Equity(3073 [WERN]),19.187,17.094,17.035,17.402,18.383,17.61,17.273,17.233,15.885,16.034,16.631,18.789,20.211,19.167,18.242,17.924,17.695,18.152,17.924,17.755,18.162,19.296,18.023,18.619,18.958,20.165,19.028,18.719,18.11,18.888,19.257,18.449,19.088,18.32,18.05,19.06,23.82,23.42,23.64,25.27,25.07,23.95,22.45
Equity(3077 [WFC]),30.693,30.189,29.898,31.439,30.741,29.151,29.442,29.171,26.65,27.338,24.702,29.723,32.622,28.873,29.079,30.793,28.628,27.531,27.864,31.879,28.746,30.293,27.394,29.774,29.96,30.499,29.014,28.638,27.382,27.273,25.146,25.799,24.236,23.771,23.662,22.752,27.56,28.776,30.171,30.17,29.76,29.36,28.67
Equity(487 [CB]),49.879,51.502,50.4,52.7,52.526,51.164,52.116,53.155,51.74,51.886,46.869,47.113,51.525,50.696,50.735,51.545,49.68,48.431,47.826,48.831,48.95,49.612,48.792,51.271,51.765,53.316,52.101,53.109,51.686,53.109,52.477,52.299,50.817,50.03,49.67,47.56,47.83,45.61,48.0,48.93,48.61,47.95,46.93
Equity(3079 [WFM]),42.512,44.404,39.935,42.15,42.189,39.768,41.728,40.768,37.162,36.956,34.571,37.006,40.169,38.809,38.553,36.227,34.64,33.576,30.718,32.177,32.008,33.399,31.765,32.667,30.922,34.679,32.498,28.81,27.383,28.751,28.255,26.926,26.094,24.438,22.515,21.04,21.38,22.52,21.42,18.65,19.69,18.44,17.84
Equity(492 [CBI]),52.607,51.041,50.573,53.006,58.441,58.262,59.659,61.126,61.725,52.823,46.386,43.821,46.476,39.959,41.077,45.268,46.426,43.372,40.079,36.246,40.272,46.566,44.028,46.556,47.595,39.353,39.483,45.017,43.479,45.657,43.828,42.17,42.38,39.95,37.61,38.34,31.94,33.7,32.009,36.2,31.85,31.99,31.07
Equity(3085 [WHR]),74.235,75.348,77.05,80.097,84.866,80.424,81.69,79.929,74.834,72.756,70.768,76.951,84.807,88.081,87.547,88.199,83.875,83.248,82.443,88.229,84.898,90.674,82.244,81.528,75.951,75.156,72.005,74.43,71.77,73.68,68.74,68.52,66.0,63.77,62.69,62.0,68.5,73.11,76.26,79.0,84.03,81.41,79.58
Equity(3088 [WIN]),12.806,12.514,12.278,12.203,12.58,12.504,12.241,12.323,11.497,11.132,10.651,10.594,11.266,11.141,11.621,11.324,11.295,11.449,11.218,11.689,11.456,11.829,11.564,11.721,11.358,12.103,12.564,12.966,12.584,13.084,13.231,12.79,12.515,12.17,12.05,12.11,12.1,11.87,11.83,12.6,12.85,12.03,11.93
Equity(501 [CBS]),25.89,26.316,25.735,26.81,26.536,25.559,25.803,26.595,24.444,23.555,22.568,23.34,24.933,24.024,24.806,24.2,22.539,21.719,21.304,22.895,21.67,22.016,21.137,21.996,21.976,24.03,24.1,23.132,22.421,21.58,21.36,20.68,20.0,19.76,18.6,17.21,16.96,17.03,15.98,16.75,18.04,16.79,16.54
Equity(3095 [WLL]),55.46,52.96,53.26,52.72,54.48,54.06,57.1,57.79,55.86,58.09,49.91,49.93,53.98,54.65,55.89,57.52,61.22,59.28,64.83,58.95,64.68,66.4,69.29,76.62,77.42,76.96,79.59,86.54,93.96,93.53,103.52,98.75,102.0,104.36,103.25,103.93,88.1,87.91,92.05,81.72,84.11,93.71,93.42
Equity(3097 [WLT]),35.55,33.656,33.227,34.593,36.508,36.647,37.734,36.089,33.815,37.295,32.648,40.716,43.907,43.787,45.123,51.142,54.537,56.463,58.4,54.007,62.792,69.541,65.148,69.551,71.138,72.825,82.369,91.529,88.682,93.137,93.846,98.032,99.69,107.781,87.473,88.632,89.99,84.417,104.534,86.31,86.56,93.89,90.82
Equity(3099 [WM]),32.756,33.597,33.284,33.8,33.899,32.766,33.17,32.717,30.58,30.757,29.526,30.481,32.638,32.164,33.003,33.367,32.333,32.295,32.244,33.079,33.605,34.578,33.556,35.502,35.204,36.375,36.167,37.16,36.753,37.93,37.71,39.06,38.3,37.24,36.46,36.61,35.51,35.75,35.67,36.01,34.78,35.2,34.74
Equity(3101 [WMB]),34.915,34.481,34.51,34.283,35.133,34.678,35.639,35.966,35.253,34.807,31.469,31.568,32.182,32.588,33.777,35.233,35.679,34.52,33.478,31.501,32.256,33.865,34.401,36.339,37.63,37.024,36.229,38.574,37.59,37.789,38.921,38.633,38.006,39.022,37.657,36.223,33.991,32.088,31.64,28.163,27.984,30.3,30.37
Equity(512 [CCI]),36.86,41.17,41.13,41.95,42.05,38.82,41.16,41.53,38.63,37.37,34.02,34.03,37.0,33.9,35.36,37.0,36.09,35.03,34.45,33.51,34.51,37.39,36.43,38.83,39.2,39.44,40.51,42.62,40.88,42.49,39.78,41.35,41.4,38.83,36.69,35.99,35.43,37.25,37.42,36.99,38.07,37.94,36.92
Equity(3105 [WMT]),42.158,45.538,44.939,47.071,48.172,47.017,47.589,47.461,45.132,47.106,46.968,47.471,50.521,48.132,48.804,49.327,48.952,49.258,49.412,52.794,51.693,53.955,54.352,55.849,57.178,57.029,56.712,56.811,55.527,57.509,58.136,58.943,56.034,56.074,56.373,56.064,57.688,56.602,57.519,57.628,59.37,59.44,58.55
Equity(514 [CCL]),42.172,43.152,41.435,43.753,43.636,43.656,43.956,43.258,40.446,38.361,37.101,40.155,43.423,39.573,40.097,40.973,38.526,37.615,37.057,40.033,38.868,40.787,38.888,41.59,38.623,41.061,38.888,38.819,36.588,39.625,36.826,36.588,35.085,32.572,31.544,29.961,36.242,37.498,36.163,39.467,39.041,37.26,36.36
Equity(523 [CDNS]),17.08,17.14,16.63,16.6,17.01,17.12,17.15,17.03,16.23,14.96,14.89,14.64,10.61,10.66,10.93,10.99,10.62,10.77,11.02,10.96,10.66,11.28,10.83,11.21,11.44,11.22,10.97,11.19,11.17,11.62,11.42,11.52,10.81,10.14,9.71,9.8,10.31,7.35,7.11,7.14,7.64,7.98,7.99
Equity(525 [CE]),39.187,37.87,36.814,39.566,39.665,44.202,42.288,41.919,40.054,37.91,35.045,36.093,37.84,38.648,40.375,40.704,38.828,37.89,37.75,37.78,39.017,41.683,40.463,43.511,45.269,44.979,46.308,48.356,47.437,48.656,47.527,48.196,49.545,46.188,42.961,45.07,44.39,40.0,38.59,37.81,38.54,38.09,37.39
Equity(529 [CELG]),62.89,64.9,62.35,61.55,57.36,50.41,48.0,47.0,49.65,54.27,54.75,51.47,59.7,58.37,55.71,54.26,56.409,56.76,56.3,57.91,59.44,64.31,62.66,64.45,63.11,64.36,62.49,61.09,58.86,60.86,61.39,60.27,59.58,63.33,67.37,71.66,70.85,74.54,73.92,75.15,75.858,73.04,71.45
Equity(532 [CENX]),56.45,52.39,50.8,57.34,58.19,53.99,53.77,54.01,51.05,47.94,43.21,45.72,55.58,54.6,62.84,65.62,66.13,66.78,66.65,58.63,65.2,70.0,70.05,71.67,65.93,69.45,72.87,79.51,75.31,73.0,73.18,70.69,68.45,66.6,57.88,64.7,53.42,53.92,55.91,49.67,47.2,46.93,45.99
Equity(535 [CETV]),104.93,105.74,104.47,109.71,114.51,113.07,114.04,113.93,107.99,105.76,96.12,91.06,97.64,91.78,94.73,95.0,91.92,79.0,83.7,84.17,83.93,92.88,86.34,91.65,95.41,106.11,101.38,97.63,102.28,106.38,101.38,98.01,95.82,90.78,89.25,83.21,77.97,83.0,80.34,80.37,82.72,77.01,77.39
Equity(537 [CF]),93.003,84.695,82.061,90.771,94.503,96.767,110.725,111.733,111.005,112.342,93.116,103.891,108.281,108.002,117.899,125.67,121.896,114.427,115.875,104.832,108.396,125.451,138.221,153.708,143.913,134.557,136.624,139.68,127.199,136.792,146.554,154.957,166.618,156.726,142.287,158.924,149.602,143.606,162.412,134.544,128.949,144.47,146.85
Equity(3136 [WU]),21.962,22.601,21.642,22.561,22.671,23.66,24.1,23.95,21.94,21.34,21.04,20.47,23.04,21.67,21.37,21.44,20.8,21.28,20.62,21.95,20.98,20.77,20.28,20.56,23.06,23.35,22.97,23.42,22.72,23.64,22.93,24.03,25.1,25.19,23.33,24.04,25.86,27.41,27.57,26.84,28.35,28.2,27.91
Equity(3142 [WY]),67.351,69.641,66.663,70.999,73.279,70.33,71.882,71.387,66.575,64.033,61.54,61.54,68.052,61.033,62.521,62.051,59.916,58.83,60.67,62.021,62.364,64.244,59.74,62.862,64.586,62.928,61.94,66.525,63.294,61.594,57.542,55.961,52.127,49.785,48.846,47.265,50.536,49.459,55.78,50.55,55.01,53.23,51.38
Equity(3144 [WYNN]),130.114,128.321,128.846,126.94,124.6,117.87,115.25,115.71,105.2,102.54,101.43,104.02,116.83,119.0,104.62,104.11,100.7,92.82,96.67,101.39,100.23,112.87,102.85,98.46,108.01,108.03,103.02,109.52,99.74,100.03,94.79,92.19,88.4,79.81,78.94,78.14,88.03,90.04,95.58,107.6,105.96,95.64,91.8
Equity(3145 [X]),93.481,89.029,93.322,97.099,103.002,108.061,114.511,119.033,105.398,105.924,104.076,108.319,106.55,98.381,103.721,108.105,108.056,108.873,117.222,114.123,125.233,140.188,141.882,153.988,151.926,156.489,170.498,180.875,171.855,172.334,179.877,174.23,182.392,186.523,155.461,163.204,142.18,140.763,151.1,137.4,130.88,133.76,128.139
Equity(3146 [XCO]),15.86,15.28,15.35,13.98,14.42,14.68,15.75,15.4,14.94,15.74,16.0,15.69,15.15,15.06,14.88,16.21,17.35,16.79,16.96,16.0,18.52,20.72,22.34,23.67,23.58,22.79,24.1,24.28,22.96,24.94,29.83,30.48,34.37,36.45,35.33,36.91,30.35,25.96,24.99,23.93,22.58,23.77,24.16
Equity(3148 [XEC]),41.326,39.574,38.946,38.498,40.002,40.76,42.085,41.826,41.766,43.211,40.431,39.016,41.527,43.55,44.637,49.756,52.59,51.812,53.288,50.664,54.835,58.148,58.019,63.048,63.477,61.93,67.928,70.165,69.127,68.058,69.077,70.285,69.866,68.028,64.631,63.204,59.398,54.634,52.417,49.9,50.18,53.01,52.89
Equity(3150 [XL]),62.79,61.354,51.442,56.82,58.944,51.28,49.032,48.895,48.768,48.572,38.631,43.685,45.395,41.72,37.781,36.031,35.249,31.847,31.112,31.666,29.165,29.985,29.61,30.094,31.913,37.351,33.871,35.047,33.485,34.513,31.943,30.58,28.36,23.77,19.87,16.25,19.88,18.77,18.47,19.87,20.04,19.5,19.44
Equity(559 [CHK]),40.044,38.013,37.963,37.684,38.202,38.043,38.919,39.425,39.216,39.415,37.131,36.004,37.61,38.537,42.936,44.332,45.1,44.621,47.773,44.172,45.446,46.365,47.543,50.33,54.615,52.607,56.602,58.71,52.487,54.705,57.981,59.189,63.884,64.09,66.78,63.52,54.33,48.29,49.22,43.29,45.53,47.65,48.0
Equity(560 [CHKP]),22.24,21.69,21.41,22.82,22.43,21.37,22.13,22.26,21.77,21.18,20.9,20.96,21.71,20.88,21.86,22.26,21.92,21.01,22.56,23.46,22.62,22.61,21.45,23.92,24.4,24.08,24.03,24.8,24.47,24.83,24.78,25.18,23.74,23.96,23.32,23.37,24.07,23.17,22.38,24.84,25.06,24.93,24.41
Equity(3151 [XLNX]),22.659,22.6,21.34,21.547,22.029,21.753,21.98,21.566,20.032,19.205,21.183,21.006,22.954,21.193,21.332,21.352,22.113,22.38,23.161,23.715,22.835,24.259,23.666,24.358,24.566,25.466,25.605,26.788,26.072,27.047,27.136,27.315,27.206,25.128,23.586,23.457,24.223,24.362,24.7,26.42,27.06,26.51,26.23
Equity(563 [CHRW]),45.454,46.067,46.334,50.938,53.462,51.121,53.581,53.601,49.583,47.082,48.184,49.235,55.834,53.641,53.413,52.053,50.376,51.808,52.475,54.827,54.399,58.743,57.189,59.999,62.102,65.23,63.696,63.925,62.161,64.274,61.07,60.15,58.88,55.26,52.37,54.65,57.1,49.81,47.8,51.98,51.88,51.28,50.6
Equity(3156 [XOM]),85.655,83.929,87.075,87.933,90.241,89.925,92.144,93.692,90.813,89.057,83.909,82.785,84.767,80.933,84.558,86.341,86.183,81.706,85.093,84.192,84.41,87.896,87.778,93.106,91.581,88.758,88.369,92.199,90.239,88.309,86.349,87.911,84.479,86.11,87.821,85.046,81.126,81.285,79.315,78.32,77.07,80.3,78.71
Equity(569 [CI]),49.226,49.355,48.976,53.551,55.638,53.67,54.35,54.55,53.161,54.999,51.822,48.525,49.744,47.536,48.425,47.326,44.539,42.89,39.94,39.83,41.11,43.42,41.85,42.7,43.49,42.43,41.28,40.46,40.59,40.6,41.55,40.65,36.19,35.7,34.41,33.81,34.97,37.1,35.61,42.18,43.15,42.26,41.06
Equity(3165 [XRX]),15.746,15.686,16.42,16.737,17.402,16.033,16.301,16.244,15.021,14.196,13.182,14.375,15.697,15.24,14.832,14.782,14.613,13.788,14.077,15.17,14.834,15.054,14.665,14.525,13.977,14.406,14.186,14.366,13.429,13.538,13.349,13.678,13.977,13.53,13.48,13.06,13.7,13.55,13.53,14.28,14.39,14.03,13.81
