,2007-11-18 00:00:00+00:00,2007-11-25 00:00:00+00:00,2007-12-02 00:00:00+00:00,2007-12-09 00:00:00+00:00,2007-12-16 00:00:00+00:00,2007-12-23 00:00:00+00:00,2007-12-30 00:00:00+00:00,2008-01-06 00:00:00+00:00,2008-01-13 00:00:00+00:00,2008-01-20 00:00:00+00:00,2008-01-27 00:00:00+00:00,2008-02-03 00:00:00+00:00,2008-02-10 00:00:00+00:00,2008-02-17 00:00:00+00:00,2008-02-24 00:00:00+00:00,2008-03-02 00:00:00+00:00,2008-03-09 00:00:00+00:00,2008-03-16 00:00:00+00:00,2008-03-23 00:00:00+00:00,2008-03-30 00:00:00+00:00,2008-04-06 00:00:00+00:00,2008-04-13 00:00:00+00:00,2008-04-20 00:00:00+00:00,2008-04-27 00:00:00+00:00,2008-05-04 00:00:00+00:00,2008-05-11 00:00:00+00:00,2008-05-18 00:00:00+00:00,2008-05-25 00:00:00+00:00,2008-06-01 00:00:00+00:00,2008-06-08 00:00:00+00:00,2008-06-15 00:00:00+00:00,2008-06-22 00:00:00+00:00,2008-06-29 00:00:00+00:00,2008-07-06 00:00:00+00:00,2008-07-13 00:00:00+00:00,2008-07-20 00:00:00+00:00,2008-07-27 00:00:00+00:00,2008-08-03 00:00:00+00:00,2008-08-10 00:00:00+00:00,2008-08-17 00:00:00+00:00,2008-08-24 00:00:00+00:00,2008-08-31 00:00:00+00:00,2008-09-07 00:00:00+00:00
Equity(412 [BP]),69.796,68.697,70.075,72.647,71.462,70.691,71.241,70.971,67.58,62.637,60.952,61.896,61.944,63.274,63.923,63.26,62.275,62.635,58.403,58.432,61.417,63.045,66.507,67.463,70.427,70.31,73.75,74.036,71.511,67.941,67.458,66.422,66.846,65.426,63.641,61.54,60.722,60.357,59.193,57.52,57.14,57.63,54.01
Equity(3001 [VLO]),67.012,65.329,64.476,65.883,66.012,70.043,69.875,63.526,59.049,53.513,54.067,59.594,58.326,57.929,59.478,57.334,52.114,48.736,49.136,48.58,50.228,47.34,52.153,51.459,49.007,44.224,48.064,48.389,50.609,46.119,44.636,42.316,39.778,36.921,32.481,32.959,31.735,32.8,34.72,34.23,33.66,34.76,33.04
Equity(421 [BRCM]),28.47,27.83,26.74,28.58,27.5,26.47,26.21,24.8,22.97,23.5,23.04,23.43,21.45,20.0,19.27,18.91,17.49,17.03,16.93,19.05,21.41,21.0,23.07,27.99,26.49,26.14,28.759,26.29,28.69,27.37,25.79,26.89,27.44,26.22,27.71,28.79,23.37,23.99,26.01,27.46,27.42,24.06,23.77
Equity(3003 [VMC]),80.673,80.09,87.039,86.206,79.815,79.854,75.895,69.602,67.269,64.75,69.043,75.934,68.769,65.319,67.387,69.203,64.632,64.455,65.008,65.333,69.736,69.865,71.355,66.498,67.87,65.452,76.479,73.863,76.426,70.485,68.916,63.501,60.123,56.12,50.01,62.518,61.236,63.7,67.882,74.211,74.3,74.84,75.36
Equity(3006 [VMW]),85.25,78.84,91.37,88.88,95.7,89.64,83.6,80.49,77.53,81.27,80.55,57.85,60.27,59.81,56.55,58.67,51.45,49.78,45.12,44.53,50.49,52.5,58.47,64.84,68.76,64.05,69.6,64.959,68.67,67.89,66.5,63.86,51.05,53.07,39.38,38.51,34.07,35.31,36.91,39.83,38.93,39.7,38.52
Equity(3009 [VNO]),94.196,88.241,87.434,88.804,83.723,84.607,83.84,80.43,81.032,78.992,85.948,92.259,84.496,85.251,85.84,82.012,79.5,78.989,84.525,85.997,88.107,85.781,90.276,93.005,94.251,91.64,96.278,93.454,96.843,92.621,93.325,91.432,86.369,86.983,86.864,90.402,91.165,93.553,100.92,102.22,100.2,99.46,100.94
Equity(427 [BRK_A]),136475.0,134100.0,140100.0,148220.0,143000.0,134000.0,141100.0,135500.0,132100.0,131200.0,139100.0,135700.0,138400.0,143500.0,139400.0,140000.0,133805.0,129360.0,130230.0,133900.0,130800.0,130300.0,128600.0,126875.0,133600.0,125200.0,122400.0,123970.0,134650.0,129400.0,127000.0,124000.0,120600.0,116700.0,117500.0,117290.0,113000.0,116500.0,115750.0,120100.0,116100.0,116600.0,119999.0
Equity(428 [BRK_B]),4543.9,4475.0,4690.0,4950.0,4754.0,4475.0,4685.0,4550.0,4377.0,4405.0,4630.0,4523.0,4592.0,4795.0,4648.0,4674.5,4462.0,4318.0,4348.0,4452.0,4369.0,4354.0,4288.0,4230.0,4448.0,4179.0,4076.9,4130.0,4498.0,4286.0,4247.0,4154.0,4016.5,3895.0,3909.0,3914.0,3770.0,3887.0,3848.0,3999.99,3870.0,3902.0,3999.5
Equity(3012 [VOD]),37.685,37.182,36.087,36.485,35.671,36.349,36.436,35.264,35.119,33.675,33.375,34.702,32.745,32.619,31.34,31.223,30.139,29.238,29.064,30.168,30.585,28.812,30.178,30.662,31.243,30.604,31.796,31.533,31.088,31.63,29.92,28.42,27.86,30.03,29.44,30.27,26.43,26.93,27.14,26.06,25.93,25.55,25.46
Equity(3025 [VRSN]),36.06,36.75,40.9,39.72,36.31,37.85,37.88,35.82,34.67,33.54,32.409,35.85,33.36,36.21,36.71,34.8,33.76,32.91,34.97,33.09,33.97,33.21,34.74,35.24,36.83,37.9,40.26,38.91,40.04,39.91,39.82,39.88,38.24,36.74,35.4,34.16,33.13,32.02,30.95,32.45,32.159,31.97,31.39
Equity(438 [BSX]),12.1,12.51,12.63,12.73,11.95,11.83,11.72,11.31,11.74,12.13,11.84,12.37,12.33,12.81,12.31,12.59,12.35,12.63,12.43,12.61,14.11,12.88,12.65,12.77,13.42,13.42,13.4,13.12,13.29,13.49,13.29,12.68,12.23,12.35,12.09,13.89,12.09,11.96,13.27,13.22,12.76,12.56,12.69
Equity(3028 [VRTX]),25.71,24.0,25.39,25.49,24.85,24.92,23.47,21.5,22.6,22.83,19.17,20.57,18.1,18.39,18.09,17.5,16.059,15.44,16.46,18.66,26.29,25.65,25.76,25.72,26.29,26.9,27.66,26.38,28.63,32.24,33.56,33.36,32.5,33.97,33.19,31.92,32.58,32.7,28.89,28.46,27.08,26.86,26.73
Equity(440 [BTU]),52.248,52.448,55.468,58.708,59.815,60.204,61.181,57.602,55.269,49.198,55.897,55.458,53.775,55.522,58.127,56.51,52.877,52.258,47.358,51.05,56.959,60.951,66.54,63.885,62.278,68.531,78.75,73.126,73.845,77.662,77.512,80.229,83.965,77.542,76.772,64.034,66.373,64.704,58.58,57.08,64.51,62.95,55.42
Equity(3029 [VRX]),15.17,13.168,13.848,13.594,13.132,12.181,12.109,11.71,11.647,11.366,11.429,11.991,12.788,12.679,12.444,12.833,12.335,11.221,10.397,9.97,10.437,10.213,10.269,10.419,11.26,11.822,11.953,11.642,11.304,11.266,10.186,10.167,9.579,9.637,9.714,9.936,10.62,9.753,9.618,9.338,10.31,10.7,10.77
Equity(3039 [VTR]),41.777,41.661,42.134,44.653,42.689,42.171,42.953,40.187,41.614,39.063,43.011,43.93,40.47,41.917,41.975,40.871,40.549,42.34,45.604,44.15,47.098,44.951,47.157,49.571,47.978,46.228,47.632,45.743,47.148,46.74,46.23,43.56,41.98,41.62,42.0,43.35,45.08,45.54,47.24,45.7,44.79,45.42,45.19
Equity(452 [BXP]),88.613,85.904,90.667,94.324,85.416,92.169,89.975,84.889,88.023,83.962,88.378,94.716,85.983,85.392,86.801,84.938,86.939,85.983,92.627,91.461,96.832,93.933,97.309,102.541,102.273,97.061,99.533,95.423,97.041,95.363,96.723,95.015,90.07,89.01,90.94,96.58,94.87,96.23,102.37,99.44,101.61,102.47,104.35
Equity(3045 [VZ]),42.043,41.033,41.581,43.593,42.698,42.65,42.938,40.994,41.308,37.994,36.701,37.663,35.398,36.769,35.185,35.301,34.096,32.871,35.107,34.844,36.463,35.158,35.593,36.59,39.11,37.45,38.299,36.63,38.003,37.766,36.877,34.951,33.864,35.316,34.92,35.45,34.45,34.0,34.59,34.96,35.29,35.12,35.83
Equity(457 [C]),32.62,30.413,31.948,32.917,29.454,29.012,28.101,27.093,27.4,23.457,25.558,28.815,25.263,24.729,24.38,23.012,20.294,19.196,21.837,20.216,23.371,22.672,24.37,25.816,25.941,23.228,22.727,20.761,21.518,19.719,20.132,18.972,16.957,16.534,15.915,19.021,18.529,18.87,19.39,18.55,18.14,18.99,19.11
Equity(458 [CA]),25.522,24.527,24.368,26.248,26.369,25.631,25.302,23.688,22.403,22.143,21.864,26.219,23.987,23.668,23.22,22.801,22.133,22.033,22.322,22.492,23.201,21.753,23.001,22.622,22.822,22.642,24.958,25.058,26.495,24.898,24.12,23.53,23.28,22.28,22.15,23.73,23.41,22.29,23.87,24.63,24.48,23.91,23.71
Equity(3046 [WAB]),35.086,33.627,33.917,35.475,34.666,35.545,34.826,31.488,30.839,30.829,32.697,34.696,33.357,33.987,34.936,34.596,33.387,34.416,35.176,36.686,38.545,36.975,40.954,41.834,43.343,44.333,45.022,45.182,46.562,45.202,44.972,48.561,47.832,44.252,48.971,52.951,56.16,54.45,55.86,57.56,56.98,59.07,58.56
Equity(465 [CAG]),23.163,23.211,24.381,25.258,24.517,23.523,23.358,22.393,23.075,21.74,20.705,21.688,20.646,21.354,21.757,21.727,20.892,20.921,21.885,23.684,24.185,23.831,23.645,22.524,23.307,22.633,23.555,23.178,23.376,23.089,22.623,21.988,19.5,19.262,20.779,20.581,21.433,21.34,21.98,22.58,22.1,21.27,21.46
Equity(466 [CAH]),58.124,56.576,60.12,60.17,58.065,58.134,57.151,55.987,60.951,59.21,56.136,59.409,60.136,60.006,60.474,58.842,55.39,50.067,52.265,52.425,54.719,51.577,52.435,52.485,55.257,54.001,55.516,54.778,56.384,55.826,54.589,51.517,50.63,50.64,51.5,52.79,53.49,53.38,53.79,56.13,56.3,54.98,55.57
Equity(3055 [WAT]),76.57,77.35,78.04,79.22,80.07,77.86,79.43,77.51,78.7,73.23,57.07,60.62,60.16,60.37,60.07,59.61,59.1,57.55,52.59,55.72,56.38,56.63,54.77,58.47,62.34,63.41,64.379,63.2,61.52,61.33,62.29,62.94,65.17,65.31,65.19,62.7,67.31,66.95,69.18,70.19,68.91,68.25,69.28
Equity(3056 [WBA]),39.641,39.403,36.289,36.805,36.289,38.153,38.302,34.008,33.423,33.432,33.998,36.021,34.791,35.271,37.2,36.305,35.33,35.758,36.573,37.22,37.687,35.877,35.758,35.29,35.082,34.793,36.166,34.984,35.911,35.423,36.151,34.964,32.87,31.355,32.621,34.077,33.459,33.828,36.44,37.158,36.47,36.43,36.0
Equity(472 [CAM]),44.665,47.115,46.615,49.34,47.855,47.5,49.165,50.37,48.73,45.58,43.99,42.12,39.39,41.36,43.34,42.48,39.26,42.73,38.52,41.83,46.0,45.71,50.52,49.75,47.65,51.76,55.84,52.48,53.23,55.25,55.03,54.56,54.91,52.97,51.37,51.91,47.98,48.96,45.66,45.7,47.61,46.59,44.38
Equity(3067 [WDC]),26.57,25.39,27.63,31.47,29.75,29.71,29.95,25.63,23.98,23.61,26.09,27.95,28.2,28.89,31.23,30.87,30.28,31.27,29.12,26.69,28.37,27.66,29.3,28.41,29.45,30.39,35.41,35.23,37.53,38.93,37.45,37.52,34.87,33.28,33.06,32.43,30.94,28.59,29.09,29.46,28.88,27.26,26.33
Equity(482 [CAT]),68.327,67.53,70.748,73.011,72.214,71.564,71.988,67.432,64.952,62.152,65.239,71.008,67.297,69.217,70.434,71.572,69.108,74.006,73.046,76.282,77.014,74.016,84.772,81.76,82.307,81.273,83.202,81.064,82.148,79.514,81.015,78.609,73.311,69.891,69.394,70.89,70.48,68.14,70.9,70.35,70.27,70.73,69.08
Equity(3073 [WERN]),17.094,17.035,17.402,18.383,17.61,17.273,17.233,15.885,16.034,16.631,18.789,20.211,19.167,18.242,17.924,17.695,18.152,17.924,17.755,18.162,19.296,18.023,18.619,18.958,20.165,19.028,18.719,18.11,18.888,19.257,18.449,19.088,18.32,18.05,19.06,23.82,23.42,23.64,25.27,25.07,23.95,22.81,23.46
Equity(3077 [WFC]),30.189,29.898,31.439,30.741,29.151,29.442,29.171,26.65,27.338,24.702,29.723,32.622,28.873,29.079,30.793,28.628,27.531,27.864,31.879,28.746,30.293,27.394,29.774,29.96,30.499,29.014,28.638,27.382,27.273,25.146,25.799,24.236,23.771,23.662,22.752,27.56,28.776,30.171,30.17,29.76,29.36,30.27,31.21
Equity(487 [CB]),51.502,50.4,52.7,52.526,51.164,52.116,53.155,51.74,51.886,46.869,47.113,51.525,50.696,50.735,51.545,49.68,48.431,47.826,48.831,48.95,49.612,48.792,51.271,51.765,53.316,52.101,53.109,51.686,53.109,52.477,52.299,50.817,50.03,49.67,47.56,47.83,45.61,48.0,48.93,48.61,47.95,48.01,47.98
Equity(3079 [WFM]),44.404,39.935,42.15,42.189,39.768,41.728,40.768,37.162,36.956,34.571,37.006,40.169,38.809,38.553,36.227,34.64,33.576,30.718,32.177,32.008,33.399,31.765,32.667,30.922,34.679,32.498,28.81,27.383,28.751,28.255,26.926,26.094,24.438,22.515,21.04,21.38,22.52,21.42,18.65,19.69,18.44,18.31,18.43
Equity(3085 [WHR]),74.94,76.632,79.663,84.405,79.987,81.247,79.495,74.428,72.362,70.384,76.534,84.346,87.603,87.072,87.72,83.419,82.797,81.996,87.75,84.438,90.182,81.798,81.086,75.539,74.748,71.614,74.026,71.381,73.28,68.367,68.148,65.642,63.424,62.35,61.664,68.128,72.713,75.846,78.571,83.574,80.968,81.36,84.36
Equity(501 [CBS]),25.891,25.32,26.377,26.108,25.146,25.387,26.166,24.05,23.175,22.204,22.963,24.531,23.637,24.406,23.81,22.176,21.369,20.961,22.525,21.32,21.66,20.796,21.641,21.622,23.643,23.711,22.759,22.059,21.232,21.015,20.346,19.677,19.441,18.3,16.932,16.686,16.755,15.722,16.48,17.749,16.519,16.18,16.4
Equity(3095 [WLL]),52.96,53.26,52.72,54.48,54.06,57.1,57.79,55.86,58.09,49.91,49.93,53.98,54.65,55.89,57.52,61.22,59.28,64.83,58.95,64.68,66.4,69.29,76.62,77.42,76.96,79.59,86.54,93.96,93.53,103.52,98.75,102.0,104.36,103.25,103.93,88.1,87.91,92.05,81.72,84.11,93.71,96.24,90.65
Equity(3097 [WLT]),33.656,33.227,34.593,36.508,36.647,37.734,36.089,33.815,37.295,32.648,40.716,43.907,43.787,45.123,51.142,54.537,56.463,58.4,54.007,62.792,69.541,65.148,69.551,71.138,72.825,82.369,91.529,88.682,93.137,93.846,98.032,99.69,107.781,87.473,88.632,89.99,84.417,104.534,86.31,86.56,93.89,93.8,83.74
Equity(3099 [WM]),33.337,33.026,33.539,33.637,32.513,32.913,32.464,30.343,30.519,29.298,30.246,32.386,31.916,32.747,33.109,32.083,32.045,31.995,32.823,33.346,34.311,33.296,35.227,34.932,36.094,35.887,36.872,36.468,37.637,37.418,38.758,38.004,36.952,36.178,36.327,35.235,35.473,35.394,35.731,34.511,34.928,35.18,35.37
Equity(3101 [WMB]),34.481,34.51,34.283,35.133,34.678,35.639,35.966,35.253,34.807,31.469,31.568,32.182,32.588,33.777,35.233,35.679,34.52,33.478,31.501,32.256,33.865,34.401,36.339,37.63,37.024,36.229,38.574,37.59,37.789,38.921,38.633,38.006,39.022,37.657,36.223,33.991,32.088,31.64,28.163,27.984,30.3,30.89,28.92
Equity(3105 [WMT]),45.538,44.939,47.071,48.172,47.017,47.589,47.461,45.132,47.106,46.968,47.471,50.521,48.132,48.804,49.327,48.952,49.258,49.412,52.794,51.693,53.955,54.352,55.849,57.178,57.029,56.712,56.811,55.527,57.509,58.136,58.943,56.034,56.074,56.373,56.064,57.688,56.602,57.519,57.628,59.37,59.44,59.07,59.65
Equity(514 [CCL]),43.152,41.435,43.753,43.636,43.656,43.956,43.258,40.446,38.361,37.101,40.155,43.423,39.573,40.097,40.973,38.526,37.615,37.057,40.033,38.868,40.787,38.888,41.59,38.623,41.061,38.888,38.819,36.588,39.625,36.826,36.588,35.085,32.572,31.544,29.961,36.242,37.498,36.163,39.467,39.041,37.26,37.06,39.13
Equity(523 [CDNS]),17.14,16.63,16.6,17.01,17.12,17.15,17.03,16.23,14.96,14.89,14.64,10.61,10.66,10.93,10.99,10.62,10.77,11.02,10.96,10.66,11.28,10.83,11.21,11.44,11.22,10.97,11.19,11.17,11.62,11.42,11.52,10.81,10.14,9.71,9.8,10.31,7.35,7.11,7.14,7.64,7.98,7.99,7.97
Equity(525 [CE]),37.87,36.814,39.566,39.665,44.202,42.288,41.919,40.054,37.91,35.045,36.093,37.84,38.648,40.375,40.704,38.828,37.89,37.75,37.78,39.017,41.683,40.463,43.511,45.269,44.979,46.308,48.356,47.437,48.656,47.527,48.196,49.545,46.188,42.961,45.07,44.39,40.0,38.59,37.81,38.54,38.09,38.56,38.22
Equity(3122 [WSM]),26.949,27.943,28.652,29.479,25.867,26.27,25.581,23.17,21.851,20.926,22.902,27.225,25.266,23.95,23.505,23.109,22.199,22.911,25.266,23.545,26.216,25.256,26.779,27.507,27.069,25.509,26.811,24.406,25.261,22.369,22.111,21.892,20.431,19.298,18.99,19.04,18.12,17.47,18.33,19.34,18.44,17.69,17.99
Equity(529 [CELG]),64.9,62.35,61.55,57.36,50.41,48.0,47.0,49.65,54.27,54.75,51.47,59.7,58.37,55.71,54.26,56.409,56.76,56.3,57.91,59.44,64.31,62.66,64.45,63.11,64.36,62.49,61.09,58.86,60.86,61.39,60.27,59.58,63.33,67.37,71.66,70.85,74.54,73.92,75.15,75.858,73.04,69.3,68.44
Equity(532 [CENX]),52.39,50.8,57.34,58.19,53.99,53.77,54.01,51.05,47.94,43.21,45.72,55.58,54.6,62.84,65.62,66.13,66.78,66.65,58.63,65.2,70.0,70.05,71.67,65.93,69.45,72.87,79.51,75.31,73.0,73.18,70.69,68.45,66.6,57.88,64.7,53.42,53.92,55.91,49.67,47.2,46.93,48.76,44.97
Equity(537 [CF]),84.695,82.061,90.771,94.503,96.767,110.725,111.733,111.005,112.342,93.116,103.891,108.281,108.002,117.899,125.67,121.896,114.427,115.875,104.832,108.396,125.451,138.221,153.708,143.913,134.557,136.624,139.68,127.199,136.792,146.554,154.957,166.618,156.726,142.287,158.924,149.602,143.606,162.412,134.544,128.949,144.47,152.4,138.02
Equity(3136 [WU]),22.601,21.642,22.561,22.671,23.66,24.1,23.95,21.94,21.34,21.04,20.47,23.04,21.67,21.37,21.44,20.8,21.28,20.62,21.95,20.98,20.77,20.28,20.56,23.06,23.35,22.97,23.42,22.72,23.64,22.93,24.03,25.1,25.19,23.33,24.04,25.86,27.41,27.57,26.84,28.35,28.2,27.62,28.16
Equity(3142 [WY]),69.641,66.663,70.999,73.279,70.33,71.882,71.387,66.575,64.033,61.54,61.54,68.052,61.033,62.521,62.051,59.916,58.83,60.67,62.021,62.364,64.244,59.74,62.862,64.586,62.928,61.94,66.525,63.294,61.594,57.542,55.961,52.127,49.785,48.846,47.265,50.536,49.459,55.78,50.55,55.01,53.23,55.49,55.6
Equity(3144 [WYNN]),128.321,128.846,126.94,124.6,117.87,115.25,115.71,105.2,102.54,101.43,104.02,116.83,119.0,104.62,104.11,100.7,92.82,96.67,101.39,100.23,112.87,102.85,98.46,108.01,108.03,103.02,109.52,99.74,100.03,94.79,92.19,88.4,79.81,78.94,78.14,88.03,90.04,95.58,107.6,105.96,95.64,95.42,95.24
Equity(3145 [X]),89.029,93.322,97.099,103.002,108.061,114.511,119.033,105.398,105.924,104.076,108.319,106.55,98.381,103.721,108.105,108.056,108.873,117.222,114.123,125.233,140.188,141.882,153.988,151.926,156.489,170.498,180.875,171.855,172.334,179.877,174.23,182.392,186.523,155.461,163.204,142.18,140.763,151.1,137.4,130.88,133.76,133.07,119.39
Equity(3146 [XCO]),15.28,15.35,13.98,14.42,14.68,15.75,15.4,14.94,15.74,16.0,15.69,15.15,15.06,14.88,16.21,17.35,16.79,16.96,16.0,18.52,20.72,22.34,23.67,23.58,22.79,24.1,24.28,22.96,24.94,29.83,30.48,34.37,36.45,35.33,36.91,30.35,25.96,24.99,23.93,22.58,23.77,26.48,24.66
Equity(3148 [XEC]),39.574,38.946,38.498,40.002,40.76,42.085,41.826,41.766,43.211,40.431,39.016,41.527,43.55,44.637,49.756,52.59,51.812,53.288,50.664,54.835,58.148,58.019,63.048,63.477,61.93,67.928,70.165,69.127,68.058,69.077,70.285,69.866,68.028,64.631,63.204,59.398,54.634,52.417,49.9,50.18,53.01,55.54,51.35
Equity(3149 [XEL]),21.429,21.438,22.357,22.657,22.193,22.444,22.2,21.545,22.044,20.822,19.796,20.705,20.138,20.246,19.914,19.366,19.269,19.425,19.689,19.64,20.381,20.351,20.816,20.381,21.201,20.905,21.221,20.757,21.063,20.361,20.47,20.213,19.76,20.04,20.31,19.94,19.8,19.89,20.54,20.63,20.66,20.51,20.44
Equity(3150 [XL]),61.354,51.442,56.82,58.944,51.28,49.032,48.895,48.768,48.572,38.631,43.685,45.395,41.72,37.781,36.031,35.249,31.847,31.112,31.666,29.165,29.985,29.61,30.094,31.913,37.351,33.871,35.047,33.485,34.513,31.943,30.58,28.36,23.77,19.87,16.25,19.88,18.77,18.47,19.87,20.04,19.5,20.1,19.47
Equity(559 [CHK]),38.013,37.963,37.684,38.202,38.043,38.919,39.425,39.216,39.415,37.131,36.004,37.61,38.537,42.936,44.332,45.1,44.621,47.773,44.172,45.446,46.365,47.543,50.33,54.615,52.607,56.602,58.71,52.487,54.705,57.981,59.189,63.884,64.09,66.78,63.52,54.33,48.29,49.22,43.29,45.53,47.65,48.4,45.24
Equity(560 [CHKP]),21.69,21.41,22.82,22.43,21.37,22.13,22.26,21.77,21.18,20.9,20.96,21.71,20.88,21.86,22.26,21.92,21.01,22.56,23.46,22.62,22.61,21.45,23.92,24.4,24.08,24.03,24.8,24.47,24.83,24.78,25.18,23.74,23.96,23.32,23.37,24.07,23.17,22.38,24.84,25.06,24.93,24.49,24.92
Equity(3151 [XLNX]),22.6,21.34,21.547,22.029,21.753,21.98,21.566,20.032,19.205,21.183,21.006,22.954,21.193,21.332,21.352,22.113,22.38,23.161,23.715,22.835,24.259,23.666,24.358,24.566,25.466,25.605,26.788,26.072,27.047,27.136,27.315,27.206,25.128,23.586,23.457,24.223,24.362,24.7,26.42,27.06,26.51,25.98,25.56
Equity(563 [CHRW]),46.067,46.334,50.938,53.462,51.121,53.581,53.601,49.583,47.082,48.184,49.235,55.834,53.641,53.413,52.053,50.376,51.808,52.475,54.827,54.399,58.743,57.189,59.999,62.102,65.23,63.696,63.925,62.161,64.274,61.07,60.15,58.88,55.26,52.37,54.65,57.1,49.81,47.8,51.98,51.88,51.28,52.11,52.04
Equity(564 [CHS]),11.08,10.4,11.31,10.49,9.84,9.6,9.09,8.029,7.05,7.03,8.4,10.66,9.72,10.04,9.87,9.31,7.42,7.64,7.73,6.99,6.98,6.0,6.05,6.71,7.11,6.91,7.59,6.98,7.61,6.91,6.95,6.21,5.69,5.12,4.87,5.64,5.8,5.5,5.05,4.81,4.84,5.74,5.9
Equity(3156 [XOM]),83.929,87.075,87.933,90.241,89.925,92.144,93.692,90.813,89.057,83.909,82.785,84.767,80.933,84.558,86.341,86.183,81.706,85.093,84.192,84.41,87.896,87.778,93.106,91.581,88.758,88.369,92.199,90.239,88.309,86.349,87.911,84.479,86.11,87.821,85.046,81.126,81.285,79.315,78.32,77.07,80.3,80.01,77.32
Equity(569 [CI]),49.355,48.976,53.551,55.638,53.67,54.35,54.55,53.161,54.999,51.822,48.525,49.744,47.536,48.425,47.326,44.539,42.89,39.94,39.83,41.11,43.42,41.85,42.7,43.49,42.43,41.28,40.46,40.59,40.6,41.55,40.65,36.19,35.7,34.41,33.81,34.97,37.1,35.61,42.18,43.15,42.26,41.88,41.87
Equity(3163 [XRAY]),42.158,40.633,42.636,44.351,45.367,45.427,45.003,43.177,46.539,44.783,41.212,41.082,40.953,39.277,39.107,38.947,38.648,36.802,36.782,38.634,39.733,36.806,37.596,37.665,40.642,40.712,41.96,40.542,40.492,39.054,39.004,37.675,37.4,37.0,37.54,39.76,39.82,39.23,40.93,41.68,40.03,39.19,39.65
Equity(3165 [XRX]),15.686,16.42,16.737,17.402,16.033,16.301,16.244,15.021,14.196,13.182,14.375,15.697,15.24,14.832,14.782,14.613,13.788,14.077,15.17,14.834,15.054,14.665,14.525,13.977,14.406,14.186,14.366,13.429,13.538,13.349,13.678,13.977,13.53,13.48,13.06,13.7,13.55,13.53,14.28,14.39,14.03,13.93,14.36
Equity(573 [CIEN]),43.46,41.73,43.98,43.61,35.75,34.59,34.32,29.91,28.3,26.52,24.79,26.41,24.97,26.6,26.1,25.83,27.8,28.56,30.08,30.94,32.59,30.88,33.02,35.6,33.0,32.369,33.55,29.87,30.56,28.23,27.12,25.62,23.9,22.22,21.19,21.88,21.62,19.89,17.01,18.76,18.5,17.38,17.24
Equity(3175 [YUM]),37.569,37.154,36.661,38.96,37.884,37.963,38.032,36.335,36.008,33.085,35.909,34.919,33.838,34.938,34.532,34.136,34.81,35.701,37.059,36.514,38.525,37.273,39.511,40.834,40.287,39.531,40.616,38.288,39.492,37.691,37.671,36.338,34.826,35.224,35.68,35.15,34.17,35.35,38.22,37.4,36.37,35.68,37.51
Equity(3180 [ZBH]),65.379,64.55,64.73,69.029,67.48,67.76,66.449,66.5,69.949,67.339,66.36,79.18,77.86,75.839,75.97,75.29,75.16,76.589,78.55,76.97,78.449,78.48,77.25,74.599,73.849,69.3,70.11,69.959,72.8,70.97,70.08,68.47,67.209,68.019,68.29,72.279,68.62,69.059,71.26,72.57,74.08,72.389,72.36
Equity(584 [CL]),77.562,77.758,78.821,78.556,79.373,77.493,77.503,77.542,78.162,75.79,72.941,74.593,73.505,74.494,75.345,75.256,74.069,75.444,76.65,77.263,78.025,77.145,76.561,75.656,73.25,70.795,72.077,71.719,73.926,72.266,72.873,69.204,67.812,69.94,68.787,68.439,69.2,74.44,78.27,78.42,77.26,76.03,76.72
Equity(590 [CLF]),39.742,40.112,44.946,48.842,47.756,50.536,52.196,47.766,44.517,45.763,47.731,52.47,53.845,58.668,60.829,59.616,56.098,59.297,56.866,60.949,68.534,70.77,81.499,81.504,78.645,89.739,97.354,93.655,106.592,104.245,101.478,100.309,111.208,93.476,109.3,98.131,97.911,105.853,90.169,94.51,99.37,101.22,92.49
Equity(3188 [ZION]),50.377,50.426,52.918,53.577,48.36,46.915,44.743,41.116,42.648,40.447,45.965,53.674,50.732,50.625,49.501,46.667,43.979,45.953,49.374,44.996,45.934,43.451,45.465,46.032,48.025,44.239,43.431,42.208,42.484,39.211,34.449,31.639,32.091,26.67,25.329,24.964,26.68,30.16,32.0,27.98,25.5,26.84,29.45
Equity(3191 [ZLC]),20.54,20.38,17.89,18.0,17.27,15.8,15.66,13.56,13.72,14.23,14.83,17.38,17.85,16.16,16.9,19.32,19.0,18.94,21.27,20.15,19.08,18.32,20.63,21.83,20.31,20.68,20.84,20.53,21.78,20.31,21.53,20.45,20.07,18.05,17.74,19.6,20.84,22.5,24.12,23.66,22.95,27.31,27.43
Equity(598 [CLR]),21.98,22.24,23.82,24.7,25.93,24.55,26.3,26.57,26.92,23.06,23.72,24.79,23.1,25.21,25.05,28.08,27.37,28.86,25.6,30.02,33.1,38.38,42.19,45.05,43.83,53.18,51.47,59.63,64.17,74.5,68.0,68.88,67.4,66.44,80.02,69.4,62.6,56.4,44.83,45.77,50.45,50.17,46.04
Equity(602 [CLX]),64.775,63.738,63.453,63.787,64.295,64.403,64.129,62.046,60.217,59.415,58.664,62.109,56.173,56.006,56.941,57.286,55.947,55.218,55.858,55.346,56.016,54.185,54.313,54.478,56.462,55.232,58.703,56.055,56.65,53.457,52.832,52.971,51.385,52.763,51.811,53.298,53.85,54.46,58.83,60.54,59.65,59.1,60.39
