,2007-09-23 00:00:00+00:00,2007-09-30 00:00:00+00:00,2007-10-07 00:00:00+00:00,2007-10-14 00:00:00+00:00,2007-10-21 00:00:00+00:00,2007-10-28 00:00:00+00:00,2007-11-04 00:00:00+00:00,2007-11-11 00:00:00+00:00,2007-11-18 00:00:00+00:00,2007-11-25 00:00:00+00:00,2007-12-02 00:00:00+00:00,2007-12-09 00:00:00+00:00,2007-12-16 00:00:00+00:00,2007-12-23 00:00:00+00:00,2007-12-30 00:00:00+00:00,2008-01-06 00:00:00+00:00,2008-01-13 00:00:00+00:00,2008-01-20 00:00:00+00:00,2008-01-27 00:00:00+00:00,2008-02-03 00:00:00+00:00,2008-02-10 00:00:00+00:00,2008-02-17 00:00:00+00:00,2008-02-24 00:00:00+00:00,2008-03-02 00:00:00+00:00,2008-03-09 00:00:00+00:00,2008-03-16 00:00:00+00:00,2008-03-23 00:00:00+00:00,2008-03-30 00:00:00+00:00,2008-04-06 00:00:00+00:00,2008-04-13 00:00:00+00:00,2008-04-20 00:00:00+00:00,2008-04-27 00:00:00+00:00,2008-05-04 00:00:00+00:00,2008-05-11 00:00:00+00:00,2008-05-18 00:00:00+00:00,2008-05-25 00:00:00+00:00,2008-06-01 00:00:00+00:00,2008-06-08 00:00:00+00:00,2008-06-15 00:00:00+00:00,2008-06-22 00:00:00+00:00,2008-06-29 00:00:00+00:00,2008-07-06 00:00:00+00:00,2008-07-13 00:00:00+00:00
Equity(2975 [UTX]),78.409,79.445,79.801,79.287,75.023,74.47,74.677,72.565,73.658,72.825,74.123,77.395,76.027,77.157,76.205,74.371,71.06,67.462,72.121,73.479,70.733,71.224,71.921,70.209,67.202,67.421,68.715,68.257,71.424,69.233,72.2,72.37,74.779,72.818,73.96,70.01,71.04,67.01,68.56,68.8,61.15,61.05,60.58
Equity(385 [BLK]),168.231,171.525,177.371,182.0,184.69,196.273,197.134,189.122,190.15,188.528,196.872,211.55,207.372,214.517,217.693,209.386,202.519,199.978,206.479,218.884,203.352,194.301,184.178,191.79,182.891,178.337,205.348,198.673,219.178,206.743,203.605,202.599,215.461,211.227,215.611,207.75,224.17,212.731,210.25,197.0,177.6,169.57,164.21
Equity(2981 [VAL]),26.241,26.654,25.302,24.959,24.793,24.068,23.754,24.44,25.508,22.314,22.079,23.215,22.775,22.011,22.461,21.091,19.573,17.868,18.085,20.352,20.391,21.85,22.008,21.377,19.77,19.751,19.258,19.109,21.67,20.499,21.392,21.869,22.097,21.71,22.395,21.412,22.395,21.075,20.965,19.625,18.9,18.5,18.52
Equity(2989 [VFC]),81.999,78.892,82.35,77.632,81.071,82.038,81.364,78.032,75.199,73.518,73.069,71.103,69.153,72.935,69.153,62.821,70.266,66.967,72.767,78.558,78.528,78.006,77.199,74.885,73.963,75.68,78.309,75.184,77.654,75.471,78.27,75.839,76.801,72.931,76.613,73.209,75.114,72.78,72.78,69.74,72.11,74.49,73.75
Equity(396 [BMRN]),22.99,24.9,25.55,26.51,25.26,27.43,27.66,26.18,26.72,26.22,27.5,27.99,36.44,36.31,35.6,37.73,39.35,37.81,35.23,37.86,36.6,40.02,36.71,38.04,35.58,33.44,33.87,34.95,36.64,34.32,33.93,34.76,36.77,39.0,38.83,38.0,38.17,38.21,34.02,32.97,30.04,28.26,27.35
Equity(399 [BMY]),27.572,27.401,28.886,28.579,28.147,28.56,27.725,27.158,26.678,26.957,28.445,28.061,26.957,26.861,26.083,25.012,25.721,23.779,22.312,23.274,22.409,22.632,21.884,21.962,21.253,20.049,20.845,20.865,21.86,21.377,21.771,21.82,23.002,21.387,21.613,21.367,22.451,20.569,19.821,19.279,19.998,20.78,20.6
Equity(3001 [VLO]),70.57,66.726,67.888,72.993,68.007,72.636,69.209,68.174,67.319,65.627,64.771,66.185,66.314,70.363,70.194,63.817,59.319,53.758,54.315,59.867,58.593,58.194,59.75,57.596,52.352,48.959,49.361,48.803,50.458,47.556,52.392,51.694,49.231,44.426,48.284,48.61,50.84,46.33,44.84,42.51,39.96,37.09,36.79
Equity(3003 [VMC]),85.179,87.464,93.233,90.575,83.785,86.542,81.254,79.174,81.205,80.618,87.613,86.775,80.342,80.381,76.395,70.061,67.713,65.177,69.499,76.435,69.222,65.749,67.831,69.66,65.059,64.88,65.436,65.764,70.196,70.325,71.826,66.937,68.318,65.883,76.983,74.35,76.93,70.95,69.37,63.92,60.52,56.49,54.65
Equity(3005 [VMI]),91.757,84.545,89.955,94.708,92.516,93.413,86.408,80.708,81.785,77.171,78.208,86.219,85.232,95.774,91.502,90.205,94.764,84.789,84.32,88.898,82.963,81.108,79.382,79.701,74.734,74.235,83.093,87.893,93.965,94.275,104.972,98.879,102.445,107.818,112.153,111.763,114.7,112.013,116.677,107.009,102.72,93.05,91.91
Equity(3006 [VMW]),79.31,85.0,91.13,102.98,97.74,112.09,117.12,87.74,85.25,78.84,91.37,88.88,95.7,89.64,83.6,80.49,77.53,81.27,80.55,57.85,60.27,59.81,56.55,58.67,51.45,49.78,45.12,44.53,50.49,52.5,58.47,64.84,68.76,64.05,69.6,64.959,68.67,67.89,66.5,63.86,51.05,53.07,53.19
Equity(412 [BP]),69.186,67.19,68.024,73.081,72.519,75.358,75.949,73.388,70.771,69.657,71.054,73.662,72.46,71.679,72.236,71.962,68.524,63.512,61.803,62.761,62.809,64.158,64.816,64.143,63.145,63.51,59.219,59.249,62.274,63.926,67.436,68.405,71.411,71.292,74.78,75.07,72.51,68.89,68.4,67.35,67.78,66.34,66.45
Equity(3009 [VNO]),103.649,106.383,112.784,111.295,105.069,108.961,103.393,96.893,95.059,89.049,88.236,89.618,84.491,85.383,84.608,81.167,81.775,79.716,86.736,93.104,85.27,86.032,86.627,82.764,80.228,79.713,85.299,86.785,88.915,86.567,91.104,93.857,95.115,92.48,97.16,94.31,97.73,93.47,94.18,92.27,87.16,87.78,85.6
Equity(3012 [VOD]),33.603,34.702,33.431,34.884,34.234,38.201,36.748,35.715,37.685,37.182,36.087,36.485,35.671,36.349,36.436,35.264,35.119,33.675,33.375,34.702,32.745,32.619,31.34,31.223,30.139,29.238,29.064,30.168,30.585,28.812,30.178,30.662,31.243,30.604,31.796,31.533,31.088,31.63,29.92,28.42,27.86,30.03,30.01
Equity(420 [BRCD]),7.81,8.56,8.83,9.25,8.7,9.05,9.41,8.5,7.91,7.72,7.29,7.49,7.05,7.41,7.4,6.68,6.43,6.43,6.35,7.01,6.75,7.65,7.71,7.69,7.36,7.17,7.24,7.28,7.79,6.94,7.26,7.3,7.44,7.32,7.89,7.61,8.06,8.52,9.09,8.62,8.26,8.65,8.65
Equity(421 [BRCM]),36.12,36.44,37.3,40.03,40.55,33.64,32.619,30.97,28.47,27.83,26.74,28.58,27.5,26.47,26.21,24.8,22.97,23.5,23.04,23.43,21.45,20.0,19.27,18.91,17.49,17.03,16.93,19.05,21.41,21.0,23.07,27.99,26.49,26.14,28.759,26.29,28.69,27.37,25.79,26.89,27.44,26.22,28.09
Equity(3025 [VRSN]),33.58,33.74,34.19,34.0,32.99,34.62,32.42,32.85,36.06,36.75,40.9,39.72,36.31,37.85,37.88,35.82,34.67,33.54,32.409,35.85,33.36,36.21,36.71,34.8,33.76,32.91,34.97,33.09,33.97,33.21,34.74,35.24,36.83,37.9,40.26,38.91,40.04,39.91,39.82,39.88,38.24,36.74,33.25
Equity(3028 [VRTX]),38.24,38.41,37.36,35.77,30.73,32.31,28.9,25.42,25.71,24.0,25.39,25.49,24.85,24.92,23.47,21.5,22.6,22.83,19.17,20.57,18.1,18.39,18.09,17.5,16.059,15.44,16.46,18.66,26.29,25.65,25.76,25.72,26.29,26.9,27.66,26.38,28.63,32.24,33.56,33.36,32.5,33.97,33.07
Equity(427 [BRK_A]),117100.0,118510.0,121100.0,127100.0,127100.0,127500.0,132500.0,132210.0,136475.0,134100.0,140100.0,148220.0,143000.0,134000.0,141100.0,135500.0,132100.0,131200.0,139100.0,135700.0,138400.0,143500.0,139400.0,140000.0,133805.0,129360.0,130230.0,133900.0,130800.0,130300.0,128600.0,126875.0,133600.0,125200.0,122400.0,123970.0,134650.0,129400.0,127000.0,124000.0,120600.0,116700.0,118440.0
Equity(428 [BRK_B]),3890.0,3952.0,4029.0,4233.9,4243.0,4233.0,4402.0,4433.0,4543.9,4475.0,4690.0,4950.0,4754.0,4475.0,4685.0,4550.0,4377.0,4405.0,4630.0,4523.0,4592.0,4795.0,4648.0,4674.5,4462.0,4318.0,4348.0,4452.0,4369.0,4354.0,4288.0,4230.0,4448.0,4179.0,4076.9,4130.0,4498.0,4286.0,4247.0,4154.0,4016.5,3895.0,3940.9
Equity(438 [BSX]),13.75,13.95,14.26,15.02,14.42,13.76,13.24,12.66,12.1,12.51,12.63,12.73,11.95,11.83,11.72,11.31,11.74,12.13,11.84,12.37,12.33,12.81,12.31,12.59,12.35,12.63,12.43,12.61,14.11,12.88,12.65,12.77,13.42,13.42,13.4,13.12,13.29,13.49,13.29,12.68,12.23,12.35,12.5
Equity(440 [BTU]),44.889,44.674,45.532,47.8,47.203,54.062,51.193,55.754,52.301,52.501,55.524,58.768,59.875,60.265,61.243,57.66,55.325,49.248,55.954,55.514,53.829,55.578,58.185,56.567,52.93,52.311,47.405,51.102,57.016,61.013,66.607,63.95,62.341,68.6,78.83,73.2,73.92,77.74,77.59,80.31,84.05,77.62,77.15
Equity(3045 [VZ]),42.823,42.726,44.05,44.352,43.125,44.42,43.232,41.664,42.56,41.537,42.092,44.128,43.222,43.174,43.466,41.498,41.815,38.46,37.152,38.126,35.833,37.221,35.617,35.735,34.515,33.275,35.538,35.273,36.911,35.59,36.03,37.04,39.59,37.91,38.77,37.08,38.47,38.23,37.33,35.38,34.28,35.75,35.43
Equity(445 [BWA]),42.519,45.486,48.125,46.823,47.081,48.682,51.605,48.941,49.355,47.035,48.09,49.28,48.384,49.549,49.051,43.346,42.062,44.551,48.533,50.816,45.238,45.977,46.496,43.013,41.207,41.577,42.824,41.746,45.099,43.343,47.384,48.262,51.48,52.25,55.28,52.21,51.71,48.37,49.47,48.59,44.5,40.0,38.3
Equity(452 [BXP]),94.997,95.715,104.651,100.616,92.159,98.746,94.96,92.307,88.613,85.904,90.667,94.324,85.416,92.169,89.975,84.889,88.023,83.962,88.378,94.716,85.983,85.392,86.801,84.938,86.939,85.983,92.627,91.461,96.832,93.933,97.309,102.541,102.273,97.061,99.533,95.423,97.041,95.363,96.723,95.015,90.07,89.01,87.47
Equity(3055 [WAT]),67.36,66.92,67.51,66.69,67.39,75.63,75.28,74.35,76.57,77.35,78.04,79.22,80.07,77.86,79.43,77.51,78.7,73.23,57.07,60.62,60.16,60.37,60.07,59.61,59.1,57.55,52.59,55.72,56.38,56.63,54.77,58.47,62.34,63.41,64.379,63.2,61.52,61.33,62.29,62.94,65.17,65.31,65.379
Equity(3056 [WBA]),45.061,46.877,38.998,38.522,37.559,39.871,38.81,37.901,39.761,39.522,36.399,36.916,36.399,38.269,38.418,34.111,33.524,33.534,34.101,36.13,34.897,35.377,37.312,36.415,35.437,35.866,36.684,37.332,37.801,35.986,35.866,35.397,35.188,34.899,36.275,35.09,36.02,35.53,36.26,35.07,32.97,31.45,31.7
Equity(455 [BYI]),32.13,35.43,38.14,38.78,36.15,38.71,39.97,39.4,41.24,42.25,41.7,43.96,42.98,50.2,50.03,48.79,47.33,46.54,46.08,48.14,46.51,39.55,41.6,37.91,35.33,33.35,35.57,34.22,35.63,32.5,34.95,33.83,34.69,35.66,42.27,39.31,45.01,43.13,41.81,38.08,35.08,30.1,29.68
Equity(457 [C]),45.772,44.963,46.533,46.119,40.811,41.071,36.825,32.306,33.184,30.939,32.501,33.487,29.963,29.514,28.587,27.562,27.875,23.863,26.001,29.314,25.7,25.157,24.802,23.41,20.645,19.529,22.215,20.566,23.775,23.064,24.792,26.263,26.39,23.63,23.12,21.12,21.89,20.06,20.48,19.3,17.25,16.82,16.4
Equity(458 [CA]),25.821,25.592,25.89,26.567,25.472,25.333,27.044,25.602,25.522,24.527,24.368,26.248,26.369,25.631,25.302,23.688,22.403,22.143,21.864,26.219,23.987,23.668,23.22,22.801,22.133,22.033,22.322,22.492,23.201,21.753,23.001,22.622,22.822,22.642,24.958,25.058,26.495,24.898,24.12,23.53,23.28,22.28,22.37
Equity(3067 [WDC]),24.32,25.32,25.4,25.46,24.96,24.52,28.91,26.37,26.57,25.39,27.63,31.47,29.75,29.71,29.95,25.63,23.98,23.61,26.09,27.95,28.2,28.89,31.23,30.87,30.28,31.27,29.12,26.69,28.37,27.66,29.3,28.41,29.45,30.39,35.41,35.23,37.53,38.93,37.45,37.52,34.87,33.28,33.79
Equity(465 [CAG]),25.653,25.478,25.117,24.181,23.498,23.225,22.824,22.765,23.365,23.414,24.593,25.478,24.731,23.728,23.561,22.588,23.276,21.93,20.885,21.877,20.826,21.54,21.947,21.917,21.074,21.104,22.076,23.89,24.396,24.039,23.851,22.72,23.51,22.83,23.76,23.38,23.58,23.29,22.82,22.18,19.67,19.43,19.63
Equity(466 [CAH]),62.532,62.086,62.871,64.855,64.102,65.085,66.435,59.624,58.124,56.576,60.12,60.17,58.065,58.134,57.151,55.987,60.951,59.21,56.136,59.409,60.136,60.006,60.474,58.842,55.39,50.067,52.265,52.425,54.719,51.577,52.435,52.485,55.257,54.001,55.516,54.778,56.384,55.826,54.589,51.517,50.63,50.64,50.64
Equity(3069 [WDR]),25.574,26.587,27.513,26.929,27.048,31.878,32.996,32.313,32.61,31.729,33.827,35.44,35.836,36.133,36.331,33.242,32.296,29.731,31.372,33.928,31.999,31.909,32.058,31.163,29.533,30.626,33.649,31.223,33.3,31.96,33.32,34.39,36.03,33.7,34.46,32.86,35.36,35.57,37.08,36.17,35.05,34.29,33.33
Equity(472 [CAM]),46.77,46.145,48.04,51.14,49.065,51.97,49.3,47.71,44.665,47.115,46.615,49.34,47.855,47.5,49.165,50.37,48.73,45.58,43.99,42.12,39.39,41.36,43.34,42.48,39.26,42.73,38.52,41.83,46.0,45.71,50.52,49.75,47.65,51.76,55.84,52.48,53.23,55.25,55.03,54.56,54.91,52.97,52.76
Equity(3077 [WFC]),35.182,34.58,36.376,34.987,31.9,33.541,31.366,31.027,30.518,30.224,31.782,31.076,29.469,29.763,29.489,26.941,27.636,24.971,30.047,32.977,29.188,29.396,31.128,28.94,27.831,28.168,32.226,29.059,30.623,27.693,30.099,30.287,30.831,29.33,28.95,27.68,27.57,25.42,26.08,24.5,24.03,23.92,23.52
Equity(3079 [WFM]),44.36,48.232,52.409,50.908,46.707,47.151,48.348,42.881,44.789,40.281,42.515,42.555,40.113,42.09,41.122,37.484,37.277,34.871,37.326,40.517,39.146,38.887,36.541,34.941,33.867,30.984,32.456,32.286,33.688,32.04,32.95,31.19,34.98,32.78,29.06,27.62,29.0,28.5,27.16,26.32,24.65,22.71,22.43
Equity(482 [CAT]),77.007,77.273,79.145,79.115,72.825,74.28,74.003,69.697,68.736,67.935,71.172,73.448,72.646,71.993,72.419,67.836,65.341,62.524,65.63,71.433,67.7,69.631,70.856,72.0,69.522,74.449,73.484,76.739,77.475,74.459,85.28,82.25,82.8,81.76,83.7,81.55,82.64,79.99,81.5,79.08,73.75,70.31,70.81
Equity(3085 [WHR]),90.737,87.677,92.784,87.844,84.764,82.235,77.866,74.235,75.348,77.05,80.097,84.866,80.424,81.69,79.929,74.834,72.756,70.768,76.951,84.807,88.081,87.547,88.199,83.875,83.248,82.443,88.229,84.898,90.674,82.244,81.528,75.951,75.156,72.005,74.43,71.77,73.68,68.74,68.52,66.0,63.77,62.69,62.47
Equity(3088 [WIN]),13.381,13.305,13.268,13.532,13.164,12.947,12.41,12.806,12.514,12.278,12.203,12.58,12.504,12.241,12.323,11.497,11.132,10.651,10.594,11.266,11.141,11.621,11.324,11.295,11.449,11.218,11.689,11.456,11.829,11.564,11.721,11.358,12.103,12.564,12.966,12.584,13.084,13.231,12.79,12.515,12.17,12.05,11.96
Equity(487 [CB]),50.208,51.821,53.637,52.854,50.362,51.251,49.628,49.879,51.502,50.4,52.7,52.526,51.164,52.116,53.155,51.74,51.886,46.869,47.113,51.525,50.696,50.735,51.545,49.68,48.431,47.826,48.831,48.95,49.612,48.792,51.271,51.765,53.316,52.101,53.109,51.686,53.109,52.477,52.299,50.817,50.03,49.67,48.38
Equity(3095 [WLL]),44.49,44.45,48.37,50.61,49.66,51.94,54.54,55.46,52.96,53.26,52.72,54.48,54.06,57.1,57.79,55.86,58.09,49.91,49.93,53.98,54.65,55.89,57.52,61.22,59.28,64.83,58.95,64.68,66.4,69.29,76.62,77.42,76.96,79.59,86.54,93.96,93.53,103.52,98.75,102.0,104.36,103.25,100.62
Equity(3097 [WLT]),27.396,26.818,28.682,29.589,27.994,30.417,34.435,35.59,33.693,33.264,34.631,36.548,36.688,37.776,36.129,33.853,37.337,32.685,40.761,43.955,43.836,45.173,51.199,54.597,56.526,58.465,54.067,62.862,69.618,65.22,69.628,71.217,72.906,82.46,91.63,88.78,93.24,93.95,98.14,99.8,107.9,87.57,89.31
Equity(492 [CBI]),42.086,42.943,44.33,46.374,43.103,44.001,52.557,52.607,51.041,50.573,53.006,58.441,58.262,59.659,61.126,61.725,52.823,46.386,43.821,46.476,39.959,41.077,45.268,46.426,43.372,40.079,36.246,40.272,46.566,44.028,46.556,47.595,39.353,39.483,45.017,43.479,45.657,43.828,42.17,42.38,39.95,37.61,37.07
Equity(3099 [WM]),37.265,36.913,37.597,37.695,37.186,35.22,35.103,32.756,33.597,33.284,33.8,33.899,32.766,33.17,32.717,30.58,30.757,29.526,30.481,32.638,32.164,33.003,33.367,32.333,32.295,32.244,33.079,33.605,34.578,33.556,35.502,35.204,36.375,36.167,37.16,36.753,37.93,37.71,39.06,38.3,37.24,36.46,36.02
Equity(3101 [WMB]),33.204,33.769,34.542,34.602,33.531,36.049,35.99,35.048,34.612,34.641,34.413,35.266,34.81,35.774,36.102,35.387,34.939,31.588,31.688,32.304,32.712,33.905,35.367,35.814,34.651,33.605,31.62,32.378,33.994,34.532,36.476,37.773,37.165,36.367,38.72,37.733,37.932,39.069,38.78,38.15,39.17,37.8,36.6
Equity(3105 [WMT]),43.64,43.067,44.764,46.432,44.38,44.044,43.6,42.327,45.722,45.12,47.261,48.366,47.206,47.781,47.652,45.313,47.295,47.157,47.662,50.725,48.326,49.0,49.525,49.149,49.456,49.611,53.007,51.901,54.172,54.57,56.074,57.408,57.259,56.94,57.04,55.75,57.74,58.37,59.18,56.26,56.3,56.6,56.91
Equity(501 [CBS]),30.585,30.498,29.462,28.939,27.787,28.078,26.79,25.89,26.316,25.735,26.81,26.536,25.559,25.803,26.595,24.444,23.555,22.568,23.34,24.933,24.024,24.806,24.2,22.539,21.719,21.304,22.895,21.67,22.016,21.137,21.996,21.976,24.03,24.1,23.132,22.421,21.58,21.36,20.68,20.0,19.76,18.6,17.73
Equity(3109 [WOR]),21.086,22.925,23.957,23.733,22.867,24.823,23.402,21.456,20.337,20.035,20.619,21.894,20.107,18.076,17.674,17.027,15.86,14.3,14.967,16.743,16.183,16.831,18.361,17.253,16.743,16.54,16.807,17.075,17.154,16.609,17.293,17.6,17.669,18.214,18.75,18.987,19.76,18.898,20.01,22.29,21.49,18.36,18.11
Equity(512 [CCI]),38.99,40.63,38.9,39.0,38.35,41.2,40.55,36.86,41.17,41.13,41.95,42.05,38.82,41.16,41.53,38.63,37.37,34.02,34.03,37.0,33.9,35.36,37.0,36.09,35.03,34.45,33.51,34.51,37.39,36.43,38.83,39.2,39.44,40.51,42.62,40.88,42.49,39.78,41.35,41.4,38.83,36.69,36.03
Equity(514 [CCL]),47.803,47.046,49.348,48.794,45.899,46.307,44.782,42.635,43.626,41.89,44.233,44.116,44.135,44.439,43.733,40.89,38.783,37.508,40.596,43.9,40.008,40.537,41.423,38.949,38.028,37.464,40.473,39.295,41.235,39.315,42.047,39.048,41.512,39.315,39.246,36.99,40.06,37.23,36.99,35.47,32.93,31.89,32.35
Equity(3130 [WTI]),24.208,23.991,23.922,25.31,25.526,24.689,26.354,27.704,27.29,27.3,26.009,27.723,28.531,29.967,30.706,30.816,32.404,29.058,28.929,28.969,31.645,33.432,36.638,35.429,31.934,34.23,31.012,34.45,36.499,37.978,40.476,42.625,40.636,49.001,53.23,54.3,55.76,55.82,55.75,56.0,57.66,53.31,52.36
Equity(525 [CE]),37.628,38.865,39.812,40.839,38.873,41.767,41.687,39.222,37.905,36.847,39.601,39.701,44.242,42.326,41.957,40.09,37.944,35.077,36.126,37.874,38.683,40.412,40.741,38.863,37.924,37.784,37.814,39.053,41.72,40.5,43.55,45.31,45.02,46.35,48.4,47.48,48.7,47.57,48.24,49.59,46.23,43.0,43.05
Equity(529 [CELG]),70.63,71.31,72.71,74.0,69.96,66.86,64.94,62.89,64.9,62.35,61.55,57.36,50.41,48.0,47.0,49.65,54.27,54.75,51.47,59.7,58.37,55.71,54.26,56.409,56.76,56.3,57.91,59.44,64.31,62.66,64.45,63.11,64.36,62.49,61.09,58.86,60.86,61.39,60.27,59.58,63.33,67.37,69.19
Equity(3136 [WU]),20.385,20.934,20.844,20.095,18.398,21.782,22.092,21.962,22.601,21.642,22.561,22.671,23.66,24.1,23.95,21.94,21.34,21.04,20.47,23.04,21.67,21.37,21.44,20.8,21.28,20.62,21.95,20.98,20.77,20.28,20.56,23.06,23.35,22.97,23.42,22.72,23.64,22.93,24.03,25.1,25.19,23.33,23.65
Equity(532 [CENX]),49.99,52.65,57.94,56.59,56.04,58.02,56.77,56.45,52.39,50.8,57.34,58.19,53.99,53.77,54.01,51.05,47.94,43.21,45.72,55.58,54.6,62.84,65.62,66.13,66.78,66.65,58.63,65.2,70.0,70.05,71.67,65.93,69.45,72.87,79.51,75.31,73.0,73.18,70.69,68.45,66.6,57.88,61.15
Equity(3142 [WY]),69.985,70.404,73.773,71.475,67.862,66.548,71.349,68.156,70.473,67.459,71.848,74.155,71.17,72.741,72.241,67.371,64.799,62.275,62.275,68.866,61.762,63.268,62.792,60.633,59.533,61.395,62.763,63.109,65.012,60.454,63.614,65.358,63.68,62.68,67.32,64.05,62.33,58.23,56.63,52.75,50.38,49.43,49.5
Equity(537 [CF]),73.371,75.777,72.852,75.667,78.811,85.28,89.383,93.076,84.762,82.126,90.843,94.577,96.844,110.813,111.821,111.092,112.43,93.189,103.973,108.367,108.087,117.992,125.77,121.992,114.518,115.967,104.915,108.482,125.55,138.331,153.83,144.027,134.663,136.732,139.79,127.3,136.9,146.67,155.08,166.75,156.85,142.4,147.16
Equity(3144 [WYNN]),136.955,150.321,144.13,150.913,143.137,157.086,142.536,130.114,128.321,128.846,126.94,124.6,117.87,115.25,115.71,105.2,102.54,101.43,104.02,116.83,119.0,104.62,104.11,100.7,92.82,96.67,101.39,100.23,112.87,102.85,98.46,108.01,108.03,103.02,109.52,99.74,100.03,94.79,92.19,88.4,79.81,78.94,82.01
Equity(3145 [X]),104.439,105.303,104.657,105.433,104.359,110.611,100.592,93.685,89.223,93.526,97.311,103.227,108.297,114.761,119.293,105.628,106.156,104.303,108.556,106.783,98.596,103.948,108.341,108.292,109.11,117.478,114.373,125.506,140.494,142.192,154.324,152.257,156.831,170.87,181.27,172.23,172.71,180.27,174.61,182.79,186.93,155.8,157.75
Equity(3146 [XCO]),17.14,16.54,17.04,16.98,15.83,16.5,16.69,15.86,15.28,15.35,13.98,14.42,14.68,15.75,15.4,14.94,15.74,16.0,15.69,15.15,15.06,14.88,16.21,17.35,16.79,16.96,16.0,18.52,20.72,22.34,23.67,23.58,22.79,24.1,24.28,22.96,24.94,29.83,30.48,34.37,36.45,35.33,33.91
Equity(3148 [XEC]),38.396,37.13,37.977,38.286,37.837,39.143,40.02,41.376,39.622,38.993,38.544,40.051,40.809,42.136,41.877,41.817,43.263,40.48,39.063,41.577,43.603,44.69,49.816,52.653,51.874,53.353,50.725,54.901,58.218,58.088,63.124,63.554,62.005,68.01,70.25,69.21,68.14,69.16,70.37,69.95,68.11,64.709,62.19
Equity(3150 [XL]),74.381,76.886,78.866,77.371,71.896,69.79,63.004,62.79,61.354,51.442,56.82,58.944,51.28,49.032,48.895,48.768,48.572,38.631,43.685,45.395,41.72,37.781,36.031,35.249,31.847,31.112,31.666,29.165,29.985,29.61,30.094,31.913,37.351,33.871,35.047,33.485,34.513,31.943,30.58,28.36,23.77,19.87,18.42
Equity(3151 [XLNX]),26.448,25.73,26.38,25.061,24.913,23.86,23.742,22.787,22.728,21.461,21.669,22.154,21.877,22.104,21.689,20.145,19.314,21.303,21.125,23.084,21.313,21.453,21.473,22.238,22.507,23.293,23.85,22.964,24.397,23.8,24.496,24.705,25.61,25.75,26.94,26.22,27.2,27.29,27.47,27.36,25.27,23.72,23.93
Equity(3156 [XOM]),91.15,91.397,90.212,92.305,90.982,91.051,86.825,86.092,84.357,87.52,88.382,90.702,90.384,92.615,94.171,91.276,89.512,84.338,83.208,85.2,81.347,84.99,86.782,86.623,82.123,85.528,84.622,84.841,88.345,88.226,93.582,92.049,89.211,88.82,92.67,90.7,88.76,86.79,88.36,84.91,86.55,88.27,86.95
Equity(3165 [XRX]),16.876,17.193,17.392,17.094,16.529,16.747,17.045,15.746,15.686,16.42,16.737,17.402,16.033,16.301,16.244,15.021,14.196,13.182,14.375,15.697,15.24,14.832,14.782,14.613,13.788,14.077,15.17,14.834,15.054,14.665,14.525,13.977,14.406,14.186,14.366,13.429,13.538,13.349,13.678,13.977,13.53,13.48,13.46
Equity(559 [CHK]),35.336,35.106,36.709,37.326,37.435,38.64,39.895,40.044,38.013,37.963,37.684,38.202,38.043,38.919,39.425,39.216,39.415,37.131,36.004,37.61,38.537,42.936,44.332,45.1,44.621,47.773,44.172,45.446,46.365,47.543,50.33,54.615,52.607,56.602,58.71,52.487,54.705,57.981,59.189,63.884,64.09,66.78,64.34
Equity(560 [CHKP]),24.19,25.18,25.83,26.39,25.98,25.3,24.82,22.24,21.69,21.41,22.82,22.43,21.37,22.13,22.26,21.77,21.18,20.9,20.96,21.71,20.88,21.86,22.26,21.92,21.01,22.56,23.46,22.62,22.61,21.45,23.92,24.4,24.08,24.03,24.8,24.47,24.83,24.78,25.18,23.74,23.96,23.32,23.05
Equity(563 [CHRW]),53.31,53.646,53.606,53.082,51.146,49.94,46.877,45.454,46.067,46.334,50.938,53.462,51.121,53.581,53.601,49.583,47.082,48.184,49.235,55.834,53.641,53.413,52.053,50.376,51.808,52.475,54.827,54.399,58.743,57.189,59.999,62.102,65.23,63.696,63.925,62.161,64.274,61.07,60.15,58.88,55.26,52.37,53.26
Equity(3175 [YUM]),33.873,33.429,33.942,36.944,37.172,38.818,38.759,37.479,37.767,37.35,36.854,39.166,38.084,38.164,38.233,36.527,36.199,33.26,36.099,35.103,34.017,35.123,34.714,34.316,34.993,35.89,37.254,36.707,38.729,37.47,39.72,41.05,40.5,39.74,40.83,38.49,39.7,37.89,37.87,36.53,35.01,35.41,35.56
Equity(569 [CI]),52.812,53.231,52.712,52.812,51.393,52.012,49.875,49.226,49.355,48.976,53.551,55.638,53.67,54.35,54.55,53.161,54.999,51.822,48.525,49.744,47.536,48.425,47.326,44.539,42.89,39.94,39.83,41.11,43.42,41.85,42.7,43.49,42.43,41.28,40.46,40.59,40.6,41.55,40.65,36.19,35.7,34.41,34.37
Equity(3180 [ZBH]),83.699,80.989,82.86,82.87,79.82,68.3,68.87,66.82,65.379,64.55,64.73,69.029,67.48,67.76,66.449,66.5,69.949,67.339,66.36,79.18,77.86,75.839,75.97,75.29,75.16,76.589,78.55,76.97,78.449,78.48,77.25,74.599,73.849,69.3,70.11,69.959,72.8,70.97,70.08,68.47,67.209,68.019,67.019
